,file,size,date,lr_lat,lr_lon,ur_lon,ll_lon,ul_lon,ul_lat,ll_lat,ur_lat
55,20181011a_jpgs/jpgs/C28466878.jpg,15744522,2018/10/11,30.1726328243773,-85.6909521222933,-85.6985371545371,-85.6946002464452,-85.7020462397792,30.1663024703158,30.1639657876317,30.1750708668156
56,20181011a_jpgs/jpgs/S28471943.jpg,9146265,2018/10/11,30.3941136649243,-85.53992700279,-85.5480598225048,-85.5377072100718,-85.5450057730937,30.3842586542744,30.3875605565345,30.3934547638233
57,20181011a_jpgs/jpgs/C28469473.jpg,11260952,2018/10/11,30.2099892378073,-85.5611251230384,-85.5671465897109,-85.5682996391031,-85.5739750301074,30.2077782931779,30.2033497554693,30.214693788065
58,20181011a_jpgs/jpgs/C28469455.jpg,11011239,2018/10/11,30.2015377298714,-85.551024087456,-85.5567576498344,-85.5587874627512,-85.5640823588617,30.2000754892203,30.1952717480373,30.2065396604206
59,20181011a_jpgs/jpgs/S28465039.jpg,6770959,2018/10/11,30.1119048534412,-85.6492891651155,-85.6363131163597,-85.6618628640275,-85.6566151442691,30.1341520084115,30.1183773000406,30.1233937717123
60,20181011a_jpgs/jpgs/C28467792.jpg,9127826,2018/10/11,30.1954380375198,-85.7332800199742,-85.725573406359,-85.7303229951791,-85.7225520040271,30.2024293265292,30.2044832327294,30.1935805106893
61,20181011a_jpgs/jpgs/S28473563.jpg,5442394,2018/10/11,30.3359716196158,-87.0543202005842,-87.0503120209311,-87.0690622533677,-87.0744657475772,30.3515472799072,30.3355652095075,30.3520126427303
62,20181011a_jpgs/jpgs/S28467085.jpg,7921153,2018/10/11,30.2184239029775,-85.8380933105684,-85.8301379382752,-85.8451530320009,-85.8414172081162,30.2320332635245,30.2226251748511,30.2247068402721
63,20181011a_jpgs/jpgs/C28467858.jpg,14824313,2018/10/11,30.1809450583044,-85.6754163461443,-85.6682112147531,-85.6716409663698,-85.6641194824512,30.1868905166357,30.1896527010359,30.1785281787427
64,20181011a_jpgs/jpgs/C28465791.jpg,17289546,2018/10/11,29.805210982443,-85.2795690417863,-85.2764456883223,-85.2617792274645,-85.2586186082811,29.7972141483641,29.8091767041315,29.7938561202932
65,20181011a_jpgs/jpgs/P28467978.jpg,7814673,2018/10/11,30.1394439862062,-85.5830757791049,-85.5802474618873,-85.5912236810995,-85.5922966616883,30.1480493189031,30.1401417313931,30.147050681361
66,20181011a_jpgs/jpgs/P28468844.jpg,7003536,2018/10/11,30.2178561551683,-85.6223497644844,-85.6161850436877,-85.6300592512873,-85.6284601374212,30.2306690509636,30.2208317058028,30.2250773328066
67,20181011a_jpgs/jpgs/P28460014.jpg,4891509,2018/10/11,30.384189124004,-86.7548471825531,-86.7539316769612,-86.7693251647557,-86.7772426888469,30.3959558582273,30.3815236099087,30.4009090809742
68,20181011a_jpgs/jpgs/C28465831.jpg,17345735,2018/10/11,29.7785338611939,-85.2765035413346,-85.2762378875715,-85.2581216030246,-85.2580867742768,29.7667317173867,29.7786174340705,29.7664722306691
69,20181011a_jpgs/jpgs/C28467047.jpg,13580401,2018/10/11,30.2075548309209,-85.8130252960493,-85.8199860530572,-85.8185987501376,-85.8253956994544,30.2031826597794,30.1996815396388,30.2112240871243
70,20181011a_jpgs/jpgs/P28466777.jpg,12179213,2018/10/11,30.1338732109172,-85.6352445067343,-85.6437037489552,-85.6276120406173,-85.630513407308,30.1205306446163,30.1302389408598,30.1263000952712
71,20181011a_jpgs/jpgs/C28470883.jpg,11832914,2018/10/11,30.3059006287957,-85.6449146018506,-85.6375029792819,-85.6395700451287,-85.6329132359428,30.3108421012723,30.3139103872936,30.3025313117602
72,20181011a_jpgs/jpgs/P28467422.jpg,7613175,2018/10/11,30.1514136311469,-85.7240723589136,-85.7157069805997,-85.7310070267367,-85.7270814102726,30.1642834458702,30.1556729913131,30.1575745893985
73,20181011a_jpgs/jpgs/S28471437.jpg,6813278,2018/10/11,30.3227874949885,-85.5695935973631,-85.5643168924612,-85.5781918056448,-85.5794645937685,30.3349685737381,30.3240815193433,30.3325991557401
74,20181011a_jpgs/jpgs/P28470895.jpg,5991192,2018/10/11,30.3082509873865,-85.6257875159247,-85.6211369858187,-85.6338208307805,-85.6336252531786,30.3189826761218,30.3101277558507,30.3158606418432
75,20181011a_jpgs/jpgs/C28467991.jpg,13500239,2018/10/11,30.1318690277729,-85.5802056367199,-85.5721811520296,-85.5798107164814,-85.5719363323776,30.140863186168,30.1410865918784,30.1316858690858
76,20181011a_jpgs/jpgs/S28463616.jpg,5510089,2018/10/11,29.7074368757092,-85.0436597942978,-85.0381613097255,-85.0580030386406,-85.0604340803412,29.7234155993702,29.7085584780955,29.72175502581
77,20181011a_jpgs/jpgs/C28469611.jpg,10885268,2018/10/11,30.2517339407504,-85.6555267201517,-85.6633630046907,-85.6585663416428,-85.6660679518174,30.2447423578897,30.2428509013864,30.2535958620935
78,20181011a_jpgs/jpgs/P28471736.jpg,7302316,2018/10/11,30.450989118942,-85.6848980451237,-85.7007251546049,-85.6884050221941,-85.7090092315076,30.4443517265877,30.4433502146917,30.4622659685345
79,20181011a_jpgs/jpgs/S28471575.jpg,9376779,2018/10/11,30.3495828596007,-85.6568112156915,-85.6479860832989,-85.660967965755,-85.6541996861022,30.3612072489753,30.3556463105139,30.3520847732693
80,20181011a_jpgs/jpgs/S28473954.jpg,5707850,2018/10/11,30.2912499683897,-87.4082592383112,-87.4068754082107,-87.4227300627935,-87.4301971519467,30.3038314853564,30.2891025058359,30.3072967872299
81,20181011a_jpgs/jpgs/S28471599.jpg,8981561,2018/10/11,30.3624589143863,-85.6646702756006,-85.654981787252,-85.6686041209795,-85.6611348048783,30.3746181690555,30.3687484511432,30.3647201656355
82,20181011a_jpgs/jpgs/C28468899.jpg,12342811,2018/10/11,30.189594686589,-85.5939834728755,-85.5885020688107,-85.5857371918759,-85.5807598547686,30.1904331206933,30.1955175545112,30.1842900273275
83,20181011a_jpgs/jpgs/S28463786.jpg,5957556,2018/10/11,29.6981466013168,-85.1725722188634,-85.172329971824,-85.1866827036162,-85.19485781128,29.7090720744894,29.6951445221312,29.7143269402892
84,20181011a_jpgs/jpgs/P28471249.jpg,7888822,2018/10/11,30.2460059930557,-85.4719969556873,-85.4826496050671,-85.464846202597,-85.4692619554625,30.2303417734705,30.241610339946,30.2385046955838
85,20181011a_jpgs/jpgs/S28467786.jpg,12831959,2018/10/11,30.1987319770405,-85.7399825191411,-85.7430191116381,-85.7318356198738,-85.7311613491987,30.1899568161849,30.197768420148,30.1913708365672
86,20181011a_jpgs/jpgs/C28468881.jpg,10534409,2018/10/11,30.199820673838,-85.6026533365508,-85.5973027620128,-85.5950932857397,-85.58960111934,30.2011196019683,30.2062704839097,30.1950110836632
87,20181011a_jpgs/jpgs/S28464669.jpg,5225470,2018/10/11,30.0438415340424,-85.3984864657662,-85.3970933042296,-85.4132850587749,-85.4232494038771,30.0580594066292,30.0411828201861,30.0627385860041
88,20181011a_jpgs/jpgs/S28474615.jpg,5881671,2018/10/11,30.2234844092307,-87.9722839338874,-87.9664027318302,-87.9869455612473,-87.9906060642456,30.2408116110579,30.2243175947051,30.239259110092
89,20181011a_jpgs/jpgs/S28468345.jpg,8121429,2018/10/11,30.1590905700326,-85.5663569554669,-85.5615571095694,-85.5747430610098,-85.5758491850716,30.169958333185,30.1602037520288,30.1684343645954
90,20181011a_jpgs/jpgs/C28468111.jpg,14401345,2018/10/11,30.1264239690696,-85.4844720461663,-85.4787492354989,-85.4783180661657,-85.4709167907056,30.1298565004835,30.1350413896236,30.1226333369112
91,20181011a_jpgs/jpgs/P28466536.jpg,8859669,2018/10/11,30.0619873657951,-85.4835678420276,-85.4930252495305,-85.4780846983374,-85.4842030548514,30.0490076742273,30.05640374136,30.0578558588586
92,20181011a_jpgs/jpgs/P28459953.jpg,5092489,2018/10/11,30.3796103773181,-86.8089502701531,-86.8083889225555,-86.8233362070338,-86.831813883219,30.3911977405904,30.3766954835965,30.39653242469
93,20181011a_jpgs/jpgs/P28471375.jpg,8417304,2018/10/11,30.3036516343646,-85.5390686265217,-85.5456375135906,-85.5327673961575,-85.5366637574482,30.2925312077844,30.2993062808036,30.2988380005716
94,20181011a_jpgs/jpgs/S28468381.jpg,9058580,2018/10/11,30.1644531148922,-85.5904874716511,-85.5811988659808,-85.5963650270817,-85.5907718538523,30.1776525563355,30.169657206499,30.1691729062028
95,20181011a_jpgs/jpgs/P28465693.jpg,8179892,2018/10/11,29.8635878719301,-85.3038996748341,-85.2901115982931,-85.313340037418,-85.3039844764924,29.8842396207608,29.8727999552821,29.8704362120676
96,20181011a_jpgs/jpgs/C28471396.jpg,16160736,2018/10/11,30.3143427451239,-85.5413143011704,-85.5487612538282,-85.5468104904458,-85.5534092629159,30.3094709298692,30.3063324223582,30.3177201314572
97,20181011a_jpgs/jpgs/P28469350.jpg,9062783,2018/10/11,30.1925007757825,-85.4806632383851,-85.4827235365494,-85.4723810051875,-85.4696380139057,30.1839596632223,30.1926364689838,30.1839938208741
98,20181011a_jpgs/jpgs/S28473523.jpg,5321347,2018/10/11,30.3434106974389,-87.019445182674,-87.0170523638364,-87.0340857988355,-87.0410108813308,30.3573551022724,30.3419013608075,30.3596687419338
99,20181011a_jpgs/jpgs/P28461587.jpg,6258720,2018/10/11,29.9537933447549,-85.4873567853804,-85.4758901359665,-85.4991763675153,-85.4933637804761,29.9728574651538,29.9607095826936,29.9633352381373
100,20181011a_jpgs/jpgs/S28470036.jpg,8135727,2018/10/11,30.2338050814488,-85.5637124796189,-85.5701486984102,-85.5571064579096,-85.5604866771758,30.2229098200461,30.2298427410939,30.2285528472673
101,20181011a_jpgs/jpgs/C28466650.jpg,10726724,2018/10/11,30.1206234348478,-85.5329163688921,-85.5407317115613,-85.5377817457138,-85.5447441203744,30.114905751558,30.112239901008,30.1237633334164
102,20181011a_jpgs/jpgs/P28471441.jpg,10407441,2018/10/11,30.3173896782152,-85.5822184703922,-85.5861086326802,-85.573923528284,-85.5730189764448,30.3073996868028,30.3162933815377,30.3091004440546
103,20181011a_jpgs/jpgs/S28467798.jpg,10530082,2018/10/11,30.1958034668506,-85.7300010807475,-85.7349780783954,-85.7216672981869,-85.7215024928952,30.1848835397797,30.1941607432965,30.1873679700298
104,20181011a_jpgs/jpgs/P28460605.jpg,6260798,2018/10/11,30.3421050034801,-86.2348854317431,-86.2257278778388,-86.2495467610193,-86.2503735618324,30.3616780233138,30.344722691019,30.3578646276438
105,20181011a_jpgs/jpgs/S28469394.jpg,7958791,2018/10/11,30.1960737894608,-85.5079380937715,-85.5048454554601,-85.5162897388093,-85.5187076677068,30.2056419728254,30.1963097684437,30.2052484616038
106,20181011a_jpgs/jpgs/S28471732.jpg,7296081,2018/10/11,30.4390604705855,-85.6801741740748,-85.6726178180145,-85.6779798288568,-85.6693769628294,30.4452057466986,30.4457411888674,30.435687862343
107,20181011a_jpgs/jpgs/P28461446.jpg,5329184,2018/10/11,30.0255820620976,-85.576356413077,-85.5596542674809,-85.587849213276,-85.5795572966614,30.04848314327,30.0338049949,30.0357262615413
108,20181011a_jpgs/jpgs/S28467121.jpg,7739150,2018/10/11,30.2307872740557,-85.8613368771676,-85.85319210036,-85.8681906122037,-85.8641452178041,30.2439274355569,30.2351507175959,30.2367405824362
109,20181011a_jpgs/jpgs/S28463656.jpg,5630483,2018/10/11,29.7120187494381,-85.0720827894092,-85.0655733647162,-85.0867887929749,-85.0900492900569,29.7298162005349,29.713090885641,29.7281330986305
110,20181011a_jpgs/jpgs/S28466634.jpg,6900145,2018/10/11,30.1125896751354,-85.5197189252958,-85.5043602421826,-85.5270546706363,-85.5199639132683,30.1337040429149,30.1179566916209,30.1213408962312
111,20181011a_jpgs/jpgs/C28469569.jpg,14450103,2018/10/11,30.2456493020269,-85.6229852316404,-85.6313052192787,-85.6268911768579,-85.6340127504645,30.2387616152453,30.2366840918085,30.2477369037499
112,20181011a_jpgs/jpgs/P28464930.jpg,7645529,2018/10/11,30.0716645808116,-85.5951092269648,-85.6071764470135,-85.5830584242079,-85.5886847754993,30.0509859130384,30.0649483373437,30.0613712793892
113,20181011a_jpgs/jpgs/P28467924.jpg,7633348,2018/10/11,30.1571588821044,-85.61943603282,-85.6113727759008,-85.6250854214839,-85.6199610522581,30.1689722561275,30.1622647719511,30.1613889091035
114,20181011a_jpgs/jpgs/C28470618.jpg,19011277,2018/10/11,30.3039073963667,-85.6904533313069,-85.6983642082818,-85.6915919375441,-85.6993903328175,30.2955372722004,30.2947882825335,30.3045583633124
115,20181011a_jpgs/jpgs/P28466741.jpg,13448960,2018/10/11,30.1233534987901,-85.6105427322438,-85.6186362460104,-85.60222824292,-85.60345876308,30.1095558386444,30.1206699207723,30.1139450800172
116,20181011a_jpgs/jpgs/S28464649.jpg,6906536,2018/10/11,30.0398205335233,-85.380106055937,-85.3661933941274,-85.3944306962983,-85.3924605934318,30.0653243608185,30.0446396170353,30.056056616753
117,20181011a_jpgs/jpgs/P28460434.jpg,5730676,2018/10/11,30.3706589493192,-86.385713234319,-86.3798447476582,-86.4004846428137,-86.4037334828569,30.3868495902622,30.3713214374123,30.3865774468046
118,20181011a_jpgs/jpgs/S28470521.jpg,7639943,2018/10/11,30.2856341902871,-85.6172804157018,-85.612063924999,-85.6254088313592,-85.6252107402671,30.2967164979381,30.2875170634476,30.2937484818565
119,20181011a_jpgs/jpgs/C28471594.jpg,16527826,2018/10/11,30.3616915715827,-85.6619297079783,-85.6657837273454,-85.6710719456288,-85.6748935592368,30.3632158748586,30.3572713259713,30.3676278645829
120,20181011a_jpgs/jpgs/S28470383.jpg,8159129,2018/10/11,30.2430578847901,-85.5270979098512,-85.5199562293348,-85.534118212788,-85.5310076054337,30.2551024352949,30.2468190446106,30.2492206868388
121,20181011a_jpgs/jpgs/C28469860.jpg,17280853,2018/10/11,30.2733374389308,-85.7014096240285,-85.693152964963,-85.7006852965732,-85.692999283681,30.2822909135313,30.2826010498259,30.2730988854405
122,20181011a_jpgs/jpgs/P28470430.jpg,8062555,2018/10/11,30.2598643119862,-85.5661905417392,-85.5742857100467,-85.5594601068104,-85.5634949118724,30.2469753728197,30.2555354341419,30.254008250945
123,20181011a_jpgs/jpgs/P28468982.jpg,8487777,2018/10/11,30.1767841303193,-85.5220840302176,-85.5196955344476,-85.5304881856026,-85.5334891973919,30.1859584592789,30.1766871973135,30.1858751862325
124,20181011a_jpgs/jpgs/C28471957.jpg,17605600,2018/10/11,30.3836550484427,-85.5385137134107,-85.539377616367,-85.5279001378946,-85.5288694056022,30.3757258144494,30.3830180656143,30.377295392137
125,20181011a_jpgs/jpgs/P28469024.jpg,6906410,2018/10/11,30.175733587522,-85.4859050037916,-85.4836376209883,-85.4941572429097,-85.4966962456522,30.1843026594994,30.1756851062786,30.1842954126947
126,20181011a_jpgs/jpgs/P28468771.jpg,5043360,2018/10/11,30.2362415619439,-85.6850119846641,-85.6797061033504,-85.6931721820318,-85.6927429634876,30.2485248002728,30.2385369142219,30.244074416211
127,20181011a_jpgs/jpgs/S28474084.jpg,5464319,2018/10/11,30.2683652886573,-87.5271732547565,-87.5246715862469,-87.5418348725848,-87.5486514674851,30.2823483653916,30.2668852719661,30.2846973436195
128,20181011a_jpgs/jpgs/P28469549.jpg,7527584,2018/10/11,30.2336634421021,-85.6186597334673,-85.6254767338695,-85.6115610246609,-85.6145728037339,30.2214711292643,30.2299303191698,30.2275186081395
129,20181011a_jpgs/jpgs/C28470474.jpg,15075791,2018/10/11,30.2800423237123,-85.5825298745966,-85.590458872822,-85.5867332150343,-85.5938621562028,30.2737708533106,30.2713936994224,30.2825893704565
130,20181011a_jpgs/jpgs/P28465493.jpg,7370637,2018/10/11,29.9679842307062,-85.4290028887835,-85.4177671040367,-85.4424588984233,-85.4396147304239,29.9893543056107,29.9729983605434,29.9809765816914
131,20181011a_jpgs/jpgs/C28470492.jpg,12064691,2018/10/11,30.2834657672936,-85.5957853305935,-85.6037945826287,-85.5990173913979,-85.6064615021198,30.276429226296,30.2744662006573,30.2852651788784
132,20181011a_jpgs/jpgs/C28468105.jpg,15400864,2018/10/11,30.1278960346356,-85.4886015138142,-85.4821413126867,-85.4845470862353,-85.4759815644743,30.1336738778761,30.1374539706302,30.1251530224196
