,file,size,date,ul_lat,lr_lat,ur_lat,ll_lon,ul_lon,ur_lon,lr_lon,ll_lat
1647,20190716a_jpgs/jpgs/S19752620.jpg,11435295,2019/07/16,29.5078024541185,29.5038149617211,29.50302943869,-91.26392184176,-91.2598098881956,-91.2594217872609,-91.2637375540349,29.5066677568566
1648,20190716a_jpgs/jpgs/P19758890.jpg,6699459,2019/07/16,30.0548037432639,30.0588434926187,30.0541518217186,-93.4106750301861,-93.4086080369298,-93.415495698836,-93.4148419589598,30.0592894670566
1649,20190716a_jpgs/jpgs/C19758704.jpg,9163536,2019/07/16,30.0966681127336,30.0985520264206,30.1011532152606,-93.2993561082695,-93.3022791077988,-93.2992850024167,-93.2954740235098,30.0948372153632
1650,20190716a_jpgs/jpgs/S19757680.jpg,7411066,2019/07/16,29.9280465252622,29.9228206331717,29.9269230261431,-92.6201297898342,-92.6202915690931,-92.6137547756874,-92.6160104063606,29.9235627975947
1651,20190716a_jpgs/jpgs/P19759218.jpg,7046645,2019/07/16,30.0534273746663,30.0584624194586,30.0530430567309,-93.6548938594152,-93.6528013134238,-93.6608226028146,-93.6597043450362,30.0587489259685
1652,20190716a_jpgs/jpgs/P19752560.jpg,4430848,2019/07/16,29.4618509166031,29.4625319592368,29.4647702701954,-91.2803751957044,-91.2833485001839,-91.2804039480583,-91.2783563089025,29.4604483668813
1653,20190716a_jpgs/jpgs/P19755960.jpg,6022286,2019/07/16,29.6490708005817,29.6603390992974,29.6545302963652,-91.4272434818868,-91.42934102383,-91.438599581223,-91.4313404609353,29.6582043664439
1654,20190716a_jpgs/jpgs/C19758071.jpg,12714682,2019/07/16,29.9413750789393,29.9468958509846,29.9456202193358,-92.8965813634556,-92.9002738529545,-92.902152342537,-92.8984293582851,29.9425444549681
1655,20190716a_jpgs/jpgs/C19748965.jpg,6075128,2019/07/16,29.5358871519647,29.5256189578329,29.5335206629077,-92.3151175384774,-92.3130093297695,-92.3011044172649,-92.3031680997123,29.5281148850745
1656,20190716a_jpgs/jpgs/C19757933.jpg,12933600,2019/07/16,29.9699675101258,29.9751798991313,29.9745562703067,-92.801288981553,-92.8050250350324,-92.8061155863659,-92.8018877795662,29.970467586124
1657,20190716a_jpgs/jpgs/S19758478.jpg,8073432,2019/07/16,29.977123568061,29.9705974922013,29.9732955964132,-93.1917687606571,-93.1893785538672,-93.1841738945061,-93.1885751800116,29.9729802100588
1658,20190716a_jpgs/jpgs/S19755722.jpg,8114605,2019/07/16,29.6618310444364,29.6607154229504,29.6643335884584,-91.25278004406,-91.2555907234866,-91.2507721786248,-91.249531204811,29.6590973561569
1659,20190716a_jpgs/jpgs/P19758634.jpg,7685014,2019/07/16,30.0526123129245,30.0589981535036,30.0577439974222,-93.2640860242968,-93.2679346193899,-93.2712231666975,-93.266150725351,30.055835648653
1660,20190716a_jpgs/jpgs/S19755969.jpg,6877070,2019/07/16,29.6737032118991,29.666626769029,29.6700341125466,-91.434278913451,-91.4323217341212,-91.4262203147019,-91.4307928177882,29.6687048571522
1661,20190716a_jpgs/jpgs/P19758583.jpg,6743368,2019/07/16,30.0231542598509,30.0288010887401,30.0259157983503,-93.2396477284771,-93.2411043869456,-93.2462414825886,-93.2431449265004,30.0269690830261
1662,20190716a_jpgs/jpgs/C19749230.jpg,8426874,2019/07/16,29.7248378956841,29.712686079769,29.7194908079949,-92.2529187751794,-92.2484965270826,-92.237523033263,-92.2413544569701,29.7169954377141
1663,20190716a_jpgs/jpgs/C19758650.jpg,11749238,2019/07/16,30.0694404499813,30.0693323957577,30.0724733335436,-93.2709913117834,-93.2731376372686,-93.2688795903854,-93.266323793618,30.0668328811327
1664,20190716a_jpgs/jpgs/C19749025.jpg,7132958,2019/07/16,29.5804619079468,29.5696117224941,29.5770465880564,-92.3057721575207,-92.3029748137453,-92.2912838238869,-92.2938419129743,29.5724266604348
1665,20190716a_jpgs/jpgs/P19756475.jpg,7118211,2019/07/16,29.770832549353,29.7750970904562,29.7725527908682,-91.7896690547517,-91.7902570655744,-91.7945271031416,-91.7922512688802,29.7740975517585
