,file,size,date,lr_lon,ul_lon,ur_lon,ll_lat,ur_lat,ll_lon,lr_lat,ul_lat
1727,20180907a_jpgs/jpgs/S25048250.jpg,4446142,2018/09/07,-88.2657262079758,-88.2886524418667,-88.2650788014071,30.2279070083989,30.2464317398937,-88.280232666402,30.2304516214202,30.2428169300055
1728,20180907a_jpgs/jpgs/S25048238.jpg,4468497,2018/09/07,-88.2563559510934,-88.2793418477319,-88.2558073553001,30.2297170558776,30.2481830517112,-88.2708528784803,30.2322974798674,30.2445970341167
1729,20180907a_jpgs/jpgs/S25048210.jpg,4336327,2018/09/07,-88.2373852481626,-88.2622934290423,-88.2411425800118,30.2336661392245,30.2540808672302,-88.2506611898039,30.2391186047994,30.2459084711873
1730,20180907a_jpgs/jpgs/S25048307.jpg,5165446,2018/09/07,-88.3101153920131,-88.3300538745178,-88.3024974851717,30.2234669173484,30.24034187317,-88.3254600189026,30.2222258792567,30.2434236322627
1731,20180907a_jpgs/jpgs/S25048216.jpg,4394219,2018/09/07,-88.2419261980314,-88.2671652140649,-88.2456839853744,30.2322669523783,30.2530634790409,-88.2552464117872,30.2377354985083,30.2447291407351
1732,20180907a_jpgs/jpgs/S25048304.jpg,5161290,2018/09/07,-88.3075515643686,-88.3249804485554,-88.301485779921,30.2216297109281,30.235412278227,-88.3222368939793,30.2203722464291,30.2375839405711
1733,20180907a_jpgs/jpgs/S25048283.jpg,4539068,2018/09/07,-88.2932055526093,-88.3176106560206,-88.2944666326908,30.2218573682577,30.2419883816579,-88.3073326260383,30.2257441895888,30.2360023789484
1734,20180907a_jpgs/jpgs/S25048280.jpg,4489858,2018/09/07,-88.2907966738982,-88.3164265421899,-88.291886395584,30.2231595668723,30.2447699712718,-88.3051538117623,30.2271131459062,30.2383175813472
1735,20180907a_jpgs/jpgs/S25048265.jpg,4490653,2018/09/07,-88.2776536611471,-88.3005781850013,-88.2767940567487,30.2258194689499,30.2444945061163,-88.2922122715274,30.2282795483523,30.2409018479294
1736,20180907a_jpgs/jpgs/S25048168.jpg,3949734,2018/09/07,-88.2007631604853,-88.2214378186658,-88.1974404758538,30.2432398439981,30.2598578421619,-88.2155409484912,30.2439831309322,30.259048155899
1737,20180907a_jpgs/jpgs/S25048159.jpg,4209436,2018/09/07,-88.1932522791419,-88.2139825691674,-88.1897017816189,30.2439030979044,30.2606650785278,-88.2080822882277,30.2445639365674,30.2599649839605
1738,20180907a_jpgs/jpgs/S25048153.jpg,4382276,2018/09/07,-88.188300472252,-88.2086186614833,-88.1848386967195,30.2439672206007,30.2602122492204,-88.2030530410562,30.2445577378404,30.2596435196368
1739,20180907a_jpgs/jpgs/S25048271.jpg,4489896,2018/09/07,-88.2824814269436,-88.3062243292688,-88.2814138858301,30.2254144697958,30.2451465173665,-88.2972028572127,30.2279364276986,30.2412655844158
1740,20180907a_jpgs/jpgs/S25048259.jpg,4488880,2018/09/07,-88.2728850896493,-88.2959175863271,-88.272032508833,30.2267487737226,30.245431990973,-88.2874569476625,30.2292029815907,30.2419292155608
1741,20180907a_jpgs/jpgs/S25048232.jpg,4470765,2018/09/07,-88.2516640257962,-88.2740938825375,-88.2513673349898,30.2302729130508,30.2480831286203,-88.2660179751195,30.2328956194179,30.2445256428477
1742,20180907a_jpgs/jpgs/S25048247.jpg,4441910,2018/09/07,-88.263410478994,-88.2866016763199,-88.2626360285616,30.228563122358,30.2472705740256,-88.2779888747118,30.2310505848192,30.2438134125582
