,file,size,ll_lon,ll_lat,ul_lon,ul_lat,lr_lon,lr_lat,ur_lat,ur_lon
2285,20190905a_jpgs/jpgs/P24852075.jpg,2738341,-80.5734686244087,28.5602629010622,-80.5875016621309,28.5488624612731,-80.580807066631,28.5720081209618,28.5676724859098,-80.5996187187209
2286,20190905a_jpgs/jpgs/P24851795.jpg,2608021,-80.6074508848503,28.3976849017266,-80.6383722730604,28.3995624104387,-80.6014197938621,28.4115915735901,28.4291238463899,-80.6263087306731
2287,20190905a_jpgs/jpgs/P24849538.jpg,3675307,-80.0555437932741,26.8778739191964,-80.0687785134297,26.8707175183706,-80.059069041278,26.8883072613427,26.8875531649488,-80.0743420037715
2288,20190905a_jpgs/jpgs/C24859595.jpg,5042557,-81.4023639579867,30.4177127471937,-81.4053874640373,30.4274430744622,-81.3869417041175,30.4209653503868,30.4312563220681,-81.3900216400439
2289,20190905a_jpgs/jpgs/C24862842.jpg,4420438,-81.145818034043,31.601453557051,-81.1444100436178,31.6111546289201,-81.1305864734848,31.5996697043567,31.6096167404309,-81.1290731224284
2290,20190905a_jpgs/jpgs/P24848794.jpg,3551251,-80.0701659188964,26.3581728549242,-80.0854750208058,26.3550889945956,-80.069785669743,26.3691529312776,26.3729170666424,-80.0847358771684
2291,20190905a_jpgs/jpgs/C24849112.jpg,9164236,-80.0438162784774,26.5861674542562,-80.0425301556214,26.5964166337791,-80.0285972664553,26.5846105560224,26.5949068096897,-80.0273353824464
2292,20190905a_jpgs/jpgs/P24854419.jpg,3819456,-80.7823049682555,28.5630917957771,-80.7633870300661,28.5659168286553,-80.7833381299212,28.5496265621597,28.5439211267306,-80.7642908460268
2293,20190905a_jpgs/jpgs/C24849336.jpg,8998879,-80.038763736147,26.7433731419325,-80.0395796662035,26.7536421297739,-80.0234889950249,26.7443335515225,26.7546608300527,-80.0243205319474
2294,20190905a_jpgs/jpgs/P24858891.jpg,3010178,-81.5733474724725,30.3961004661493,-81.5712033307603,30.3820810835414,-81.5858819201102,30.397460779299,30.3847059645941,-81.5913646393856
2295,20190905a_jpgs/jpgs/C24857887.jpg,6649914,-81.3972731872817,30.3377103588242,-81.3970887255485,30.3478791864623,-81.3814259913149,30.3372780632915,30.347798012879,-81.381169046163
2296,20190905a_jpgs/jpgs/P24857238.jpg,2612162,-81.2860780119199,29.9002369758916,-81.2976363504634,29.8904196065375,-81.2924098991498,29.909774904952,29.9058812825752,-81.3077737223267
2297,20190905a_jpgs/jpgs/C24848369.jpg,6268933,-80.1137423318719,26.0576307247209,-80.1135432277027,26.0679239636634,-80.0985280633144,26.0572994726054,26.0676957662959,-80.0982666746704
2298,20190905a_jpgs/jpgs/P24851811.jpg,2314175,-80.596443979743,28.4087741859124,-80.6164494174657,28.4141292563588,-80.588351015882,28.4204420288331,28.4342532926095,-80.6031381490437
2299,20190905a_jpgs/jpgs/P24853889.jpg,3047952,-80.6778488182647,28.4584698470244,-80.6964982438228,28.4551808433665,-80.6771755236899,28.4718667871468,28.4767161767779,-80.6956173979499
2300,20190905a_jpgs/jpgs/C24862456.jpg,12772027,-81.2836974945748,31.3511369477274,-81.2803527137814,31.3604696221181,-81.2690603988517,31.3472347142431,31.356756964887,-81.2657466780452
