,time,name,not_done,done,tagged_ratio
781,1573558865,2019-11-12T06:41:05.906135,190,45,0.8085106382978723
782,1573558863,2019-11-12T06:41:03.693311,190,45,0.8085106382978723
783,1573558825,2019-11-12T06:40:25.732426,191,44,0.8127659574468085
784,1573558823,2019-11-12T06:40:23.415988,191,44,0.8127659574468085
785,1573558815,2019-11-12T06:40:15.327835,192,43,0.8170212765957446
786,1573558812,2019-11-12T06:40:12.701878,192,43,0.8170212765957446
787,1573558805,2019-11-12T06:40:05.104851,193,42,0.8212765957446808
788,1573558802,2019-11-12T06:40:02.577667,193,42,0.8212765957446808
789,1573558795,2019-11-12T06:39:55.357189,194,41,0.825531914893617
790,1573558793,2019-11-12T06:39:53.459444,194,41,0.825531914893617
791,1573558785,2019-11-12T06:39:45.766386,195,40,0.8297872340425532
792,1573558782,2019-11-12T06:39:42.849799,195,40,0.8297872340425532
793,1573558774,2019-11-12T06:39:34.524655,196,39,0.8340425531914893
794,1573558771,2019-11-12T06:39:31.992695,196,39,0.8340425531914893
795,1573558763,2019-11-12T06:39:23.161987,197,38,0.8382978723404255
796,1573558760,2019-11-12T06:39:20.826975,197,38,0.8382978723404255
797,1573558745,2019-11-12T06:39:05.596052,198,37,0.8425531914893617
798,1573558743,2019-11-12T06:39:03.093037,198,37,0.8425531914893617
799,1573558734,2019-11-12T06:38:54.510098,198,37,0.8425531914893617
800,1573558731,2019-11-12T06:38:51.697341,198,37,0.8425531914893617
801,1573558709,2019-11-12T06:38:29.424538,199,36,0.8468085106382979
802,1573558706,2019-11-12T06:38:26.739690,199,36,0.8468085106382979
803,1573558597,2019-11-12T06:36:37.872892,200,35,0.851063829787234
804,1573558595,2019-11-12T06:36:35.243166,200,35,0.851063829787234
805,1573558551,2019-11-12T06:35:51.865012,201,34,0.8553191489361702
806,1573558549,2019-11-12T06:35:49.377369,201,34,0.8553191489361702
807,1573558541,2019-11-12T06:35:41.057922,202,33,0.8595744680851064
808,1573558538,2019-11-12T06:35:38.569561,202,33,0.8595744680851064
809,1573558520,2019-11-12T06:35:20.585556,203,32,0.8638297872340426
810,1573558518,2019-11-12T06:35:18.142347,203,32,0.8638297872340426
811,1573558505,2019-11-12T06:35:05.087540,204,31,0.8680851063829788
812,1573558501,2019-11-12T06:35:01.939753,204,31,0.8680851063829788
813,1573558440,2019-11-12T06:34:00.137026,205,30,0.8723404255319149
814,1573558437,2019-11-12T06:33:57.925500,205,30,0.8723404255319149
815,1573558411,2019-11-12T06:33:31.860307,205,30,0.8723404255319149
816,1573558408,2019-11-12T06:33:28.992865,205,30,0.8723404255319149
817,1573558385,2019-11-12T06:33:05.964848,206,29,0.8765957446808511
818,1573558383,2019-11-12T06:33:03.320056,206,29,0.8765957446808511
819,1573558362,2019-11-12T06:32:42.341578,207,28,0.8808510638297873
820,1573558358,2019-11-12T06:32:38.957953,207,28,0.8808510638297873
821,1573558254,2019-11-12T06:30:54.731139,208,27,0.8851063829787233
822,1573524239,2019-11-11T21:03:59.273613,209,27,0.885593220338983
823,1573524237,2019-11-11T21:03:57.312012,209,27,0.885593220338983
824,1573522590,2019-11-11T20:36:30.608197,210,26,0.8898305084745762
825,1573522588,2019-11-11T20:36:28.489095,210,26,0.8898305084745762
826,1573522581,2019-11-11T20:36:21.000037,211,25,0.8940677966101694
827,1573522578,2019-11-11T20:36:18.616237,211,25,0.8940677966101694
828,1573522571,2019-11-11T20:36:11.446652,212,24,0.8983050847457628
829,1573522569,2019-11-11T20:36:09.082273,212,24,0.8983050847457628
830,1573522555,2019-11-11T20:35:55.621957,212,24,0.8983050847457628
831,1573522553,2019-11-11T20:35:53.528991,212,24,0.8983050847457628
832,1573522545,2019-11-11T20:35:45.736951,213,23,0.902542372881356
833,1573522543,2019-11-11T20:35:43.540484,213,23,0.902542372881356
834,1573522535,2019-11-11T20:35:35.758323,214,22,0.9067796610169492
835,1573522533,2019-11-11T20:35:33.496866,214,22,0.9067796610169492
836,1573522448,2019-11-11T20:34:08.086149,215,21,0.9110169491525424
837,1573522446,2019-11-11T20:34:06.133755,215,21,0.9110169491525424
838,1573522437,2019-11-11T20:33:57.741475,215,21,0.9110169491525424
839,1573522435,2019-11-11T20:33:55.692696,215,21,0.9110169491525424
840,1573522420,2019-11-11T20:33:40.668926,216,20,0.9152542372881356
841,1573522418,2019-11-11T20:33:38.520814,216,20,0.9152542372881356
842,1573522354,2019-11-11T20:32:34.416708,217,19,0.9194915254237288
843,1573522351,2019-11-11T20:32:31.503639,217,19,0.9194915254237288
844,1573522161,2019-11-11T20:29:21.792118,217,19,0.9194915254237288
845,1573522159,2019-11-11T20:29:19.451843,217,19,0.9194915254237288
846,1573521983,2019-11-11T20:26:23.217447,218,18,0.923728813559322
847,1573521981,2019-11-11T20:26:21.056293,218,18,0.923728813559322
848,1573521974,2019-11-11T20:26:14.329557,219,17,0.9279661016949152
849,1573521972,2019-11-11T20:26:12.003544,219,17,0.9279661016949152
850,1573521963,2019-11-11T20:26:03.052407,220,16,0.9322033898305084
851,1573521960,2019-11-11T20:26:00.785225,220,16,0.9322033898305084
852,1573521953,2019-11-11T20:25:53.079456,221,15,0.9364406779661016
853,1573521950,2019-11-11T20:25:50.878963,221,15,0.9364406779661016
854,1573521937,2019-11-11T20:25:37.374707,221,15,0.9364406779661016
855,1573521935,2019-11-11T20:25:35.354746,221,15,0.9364406779661016
856,1573521927,2019-11-11T20:25:27.671627,222,14,0.940677966101695
857,1573521925,2019-11-11T20:25:25.397663,222,14,0.940677966101695
858,1573521916,2019-11-11T20:25:16.823971,223,13,0.9449152542372882
859,1573521914,2019-11-11T20:25:14.513624,223,13,0.9449152542372882
860,1573521864,2019-11-11T20:24:24.468618,223,13,0.9449152542372882
861,1573521862,2019-11-11T20:24:22.315038,223,13,0.9449152542372882
862,1573521815,2019-11-11T20:23:35.260950,224,12,0.9491525423728814
863,1573521813,2019-11-11T20:23:33.000377,224,12,0.9491525423728814
864,1573521803,2019-11-11T20:23:23.958976,225,11,0.9533898305084746
865,1573521801,2019-11-11T20:23:21.523666,225,11,0.9533898305084746
866,1573521790,2019-11-11T20:23:10.372239,226,10,0.9576271186440678
867,1573521788,2019-11-11T20:23:08.312230,226,10,0.9576271186440678
868,1573521687,2019-11-11T20:21:27.556192,227,9,0.961864406779661
869,1573521685,2019-11-11T20:21:25.530338,227,9,0.961864406779661
870,1573521677,2019-11-11T20:21:17.890543,227,9,0.961864406779661
871,1573521674,2019-11-11T20:21:14.974335,227,9,0.961864406779661
872,1573521619,2019-11-11T20:20:19.605223,228,8,0.9661016949152542
873,1573521617,2019-11-11T20:20:17.432415,228,8,0.9661016949152542
874,1573521609,2019-11-11T20:20:09.927883,229,7,0.9703389830508474
875,1573521607,2019-11-11T20:20:07.647009,229,7,0.9703389830508474
876,1573521597,2019-11-11T20:19:57.467606,230,6,0.9745762711864406
877,1573521595,2019-11-11T20:19:55.418058,230,6,0.9745762711864406
878,1573521586,2019-11-11T20:19:46.969095,231,5,0.9788135593220338
879,1573521584,2019-11-11T20:19:44.797508,231,5,0.9788135593220338
880,1573521523,2019-11-11T20:18:43.637476,232,4,0.9830508474576272
881,1573521521,2019-11-11T20:18:41.141088,232,4,0.9830508474576272
882,1573521499,2019-11-11T20:18:19.931722,233,3,0.9872881355932204
883,1573521497,2019-11-11T20:18:17.619691,233,3,0.9872881355932204
884,1573521481,2019-11-11T20:18:01.951679,234,2,0.9915254237288136
885,1573521479,2019-11-11T20:17:59.685194,234,2,0.9915254237288136
886,1573521430,2019-11-11T20:17:10.733152,235,1,0.9957627118644068
887,1573521428,2019-11-11T20:17:08.757553,235,1,0.9957627118644068
888,1573521411,2019-11-11T20:16:51.151759,236,0,1.0
889,1573521408,2019-11-11T20:16:48.444302,236,0,1.0
890,1573521377,2019-11-11T20:16:17.207157,236,0,1.0
891,1573446648,2019-11-10T23:30:48.430349,237,0,1.0
