,file,storm_id,archive,image,size,date,ul_lat,ul_lon,ur_lon,lr_lat,lr_lon,geom_checksum,ll_lat,ll_lon,ur_lat
381,20190716a_jpgs/jpgs/S19756626.jpg,barry,20190716a_jpgs,S19756626.jpg,6242927,2019/07/16,29.8507677441516,-91.8689137220906,-91.8625491090262,29.8466553288324,-91.863462783041,fbbb24dc19c370c31227e8b80b07da73,29.8465198912909,-91.867429911598,29.8508058574334
382,20190716a_jpgs/jpgs/S19756785.jpg,barry,20190716a_jpgs,S19756785.jpg,5931887,2019/07/16,29.8390100491375,-91.9923296585764,-91.9856987642268,29.836621424833,-91.9848125675274,4e5baa238f6407ebc903e800bf4f6851,29.8350794658646,-91.9889217064586,29.8415931830794
383,20190716a_jpgs/jpgs/C19757728.jpg,barry,20190716a_jpgs,C19757728.jpg,7749593,2019/07/16,29.9308028580747,-92.6578646003556,-92.6561030432902,29.9340622445796,-92.6523879959266,5bcdaa58647596375b559dacdcb0318a,29.9296065510817,-92.6540293756666,29.9351081348529
384,20190716a_jpgs/jpgs/S19755478.jpg,barry,20190716a_jpgs,S19755478.jpg,5872659,2019/07/16,29.6426802241532,-91.0983790437358,-91.0933341545719,29.6387383127142,-91.0949236752456,0ff7d5978909b48590237a254cb6cdc4,29.6392260017883,-91.0981290740164,29.641928340363
385,20190716a_jpgs/jpgs/P19752590.jpg,barry,20190716a_jpgs,P19752590.jpg,4318016,2019/07/16,29.480575666417,-91.2709203548458,-91.2698462795708,29.4829618191344,-91.2671384037515,0dce95a2701502ed1063ca2204454284,29.480371964004,-91.2679056684797,29.4840232488231
386,20190716a_jpgs/jpgs/P19751603.jpg,barry,20190716a_jpgs,P19751603.jpg,8806797,2019/07/16,29.6201056357427,-91.5490930897383,-91.5464976836006,29.6140970134942,-91.5514686658269,f0a35803dfdf61c78ef123a5d8ff9880,29.6173201859804,-91.553118721092,29.6149014037459
387,20190716a_jpgs/jpgs/P19758866.jpg,barry,20190716a_jpgs,P19758866.jpg,6842249,2019/07/16,30.0544244250552,-93.3907646108491,-93.3978550239292,30.0589943339876,-93.3967918506922,e9e0ef869663c2f8159b95537d37261f,30.0591760300101,-93.3925391633031,30.0542591357866
388,20190716a_jpgs/jpgs/S19749267.jpg,barry,20190716a_jpgs,S19749267.jpg,6651488,2019/07/16,29.7330803485794,-92.2099263048402,-92.2210824064207,29.7330223095716,-92.2268174050895,95d59835d4df0189f29a4baeae712995,29.7387603082795,-92.2197154261297,29.7241774299609
389,20190716a_jpgs/jpgs/P19750658.jpg,barry,20190716a_jpgs,P19750658.jpg,5558232,2019/07/16,29.5833758034264,-92.1779078111547,-92.1656896036628,29.5774993471185,-92.16530243634,cfd72eb5c6d863bfd95e32fd26307ac1,29.5757283498493,-92.1728038806203,29.5857561248431
390,20190716a_jpgs/jpgs/P19755243.jpg,barry,20190716a_jpgs,P19755243.jpg,6511662,2019/07/16,29.5629149218747,-90.9417329276468,-90.946890229432,29.5680886829068,-90.9440664633665,b722237c3c236f2ca191b51a4bf20b13,29.5668922690798,-90.9410169216209,29.5649987677781
