,file,storm_id,archive,image,size,date,lr_lon,ul_lon,ur_lat,ur_lon,ll_lon,ll_lat,lr_lat,geom_checksum,ul_lat
1591,20180906a_jpgs/jpgs/P24952177.jpg,gordon,20180906a_jpgs,P24952177.jpg,6932394,2018/09/06,-87.41607354029,-87.4391337475966,30.3140998253457,-87.4136320219797,-87.4314599182178,30.2949128635726,30.2966141834003,fb30c698e2ad0183e8ea4d2b53958a6c,30.3114264421361
1592,20180906a_jpgs/jpgs/P24953672.jpg,gordon,20180906a_jpgs,P24953672.jpg,5917588,2018/09/06,-86.1702887216957,-86.183135928379,30.3392670659873,-86.1597195845355,-86.1848494909474,30.3293987530697,30.3250862316844,4f557a4987ad5063c142777030ee80d0,30.3459268431094
1593,20180906a_jpgs/jpgs/P24953081.jpg,gordon,20180906a_jpgs,P24953081.jpg,5205776,2018/09/06,-86.6555000368117,-86.6738467708718,30.4072142944976,-86.6499610221688,-86.6707360073622,30.3925900115489,30.3917464807037,306406b29d2fb1f69aafe4aef3256743,30.4083488655024
1594,20180906a_jpgs/jpgs/P24952249.jpg,gordon,20180906a_jpgs,P24952249.jpg,4945679,2018/09/06,-87.3523835317079,-87.3764741737061,30.3275958456212,-87.3511467123783,-87.3676351456117,30.3070702030558,30.309677504349,343f53b1b77915a18597b8199aac05ae,30.3230920047003
1595,20180906a_jpgs/jpgs/P24953153.jpg,gordon,20180906a_jpgs,P24953153.jpg,6096099,2018/09/06,-86.5950124355927,-86.6132237043455,30.406865146211,-86.5886604164189,-86.6103423545921,30.392028835836,30.3908874434258,7287656237a6299767a1caed92af7b60,30.4083540990007
1596,20180906a_jpgs/jpgs/P24952216.jpg,gordon,20180906a_jpgs,P24952216.jpg,4796040,2018/09/06,-87.3810344548392,-87.4044092436389,30.3190003408723,-87.3802116511463,-87.3960698082658,30.2994969798545,30.302150463613,eb95990371554260e7e0148b33c07347,30.3146589145867
1597,20180906a_jpgs/jpgs/P24952738.jpg,gordon,20180906a_jpgs,P24952738.jpg,4873557,2018/09/06,-86.9437031823668,-86.9662012245998,30.3793461461338,-86.9417263970218,-86.9589304350821,30.3604030333211,30.362366780388,6deeb47a265644bbe96bda2abb10945b,30.375866158157
1598,20180906a_jpgs/jpgs/P24954140.jpg,gordon,20180906a_jpgs,P24954140.jpg,5685253,2018/09/06,-85.8197855886793,-85.8261617684327,30.1887129782681,-85.804789892995,-85.8327247450588,30.18428186313,30.1768916491784,98997220402f2fe4db9237ce9f6e8e50,30.2006126324355
1599,20180906a_jpgs/jpgs/P24952849.jpg,gordon,20180906a_jpgs,P24952849.jpg,5340342,2018/09/06,-86.850788657866,-86.8727760423283,30.3936360647832,-86.8485348810877,-86.8660078354704,30.3752602540083,30.3769671813873,9fcf685636a131b789f42c7ac9ce4760,30.3905999756248
1600,20180906a_jpgs/jpgs/P24951878.jpg,gordon,20180906a_jpgs,P24951878.jpg,6394453,2018/09/06,-87.6903247877465,-87.7051617476218,30.2563490772921,-87.6877695132585,-87.7011967021727,30.2432418318173,30.244080707621,137b0770602a00b1bd28271b9bc81115,30.2540796597222
1601,20180906a_jpgs/jpgs/P24953199.jpg,gordon,20180906a_jpgs,P24953199.jpg,5023529,2018/09/06,-86.5574993464779,-86.5743325834872,30.4031617071751,-86.5498261360082,-86.5727132423333,30.389658727437,30.3875600027184,23e7e5067ad8452b98c2f84f257dddbc,30.4063522177608
1602,20180906a_jpgs/jpgs/P24953443.jpg,gordon,20180906a_jpgs,P24953443.jpg,5798744,2018/09/06,-86.3552502670922,-86.3711978611005,30.3850683896873,-86.3469517972249,-86.37033924602,30.3723546380644,30.3697796661779,d18c06300c807cafcf1384901d3aff1c,30.3889298585811
1603,20180906a_jpgs/jpgs/P24953895.jpg,gordon,20180906a_jpgs,P24953895.jpg,5931408,2018/09/06,-85.9960607789876,-86.006614612151,30.2781100785713,-85.9841729672469,-86.0100638406367,30.2703832943379,30.2649332524144,87e49b7a0995a12e05df4f961bbb45e1,30.2866071824621
1604,20180906a_jpgs/jpgs/P24954427.jpg,gordon,20180906a_jpgs,P24954427.jpg,4244770,2018/09/06,-85.6308916389861,-85.6359719198942,30.0697812611188,-85.6227501709526,-85.6392889558206,30.0664846865138,30.0622842008509,dd4df5f76d32137d9060900d8051e02f,30.0763873818407
1605,20180906a_jpgs/jpgs/P24951552.jpg,gordon,20180906a_jpgs,P24951552.jpg,5687555,2018/09/06,-87.9717247424575,-87.9860227195338,30.2372583857651,-87.9697652437528,-87.981515259346,30.225257761597,30.2261046971137,41f84e8b5b370e9a5042870bcc160c1a,30.2358501996865
1606,20180906a_jpgs/jpgs/P24952213.jpg,gordon,20180906a_jpgs,P24952213.jpg,4890560,2018/09/06,-87.3836293969012,-87.4064270506112,30.317487668907,-87.3827189550009,-87.3986124257214,30.2987419090599,30.301209202263,185eb9abf4748f845d6e076fc629a529,30.313597500602
1607,20180906a_jpgs/jpgs/P24952903.jpg,gordon,20180906a_jpgs,P24952903.jpg,5457567,2018/09/06,-86.8048620038981,-86.8253028283341,30.3991862336645,-86.8009948408822,-86.8201880410433,30.3823298202475,30.3828768173701,0263b58ffa95a5f200a121b1e024a642,30.3979928028052
1608,20180906a_jpgs/jpgs/P24952653.jpg,gordon,20180906a_jpgs,P24952653.jpg,4958634,2018/09/06,-87.0137150428033,-87.0359343025516,30.3675805758419,-87.0118493606573,-87.0288847512038,30.348982827807,30.3509412357645,547ea5e16c2a5ea44c1a7fe0478dba41,30.3641408782499
1609,20180906a_jpgs/jpgs/P24953606.jpg,gordon,20180906a_jpgs,P24953606.jpg,5862850,2018/09/06,-86.2233221624428,-86.2369570401842,30.3544168414895,-86.2133297655293,-86.2380498029769,30.3438656495144,30.3399715067927,3ae50523c63e9aedad04861d899fdb51,30.3604071138335
1610,20180906a_jpgs/jpgs/P24952834.jpg,gordon,20180906a_jpgs,P24952834.jpg,5354914,2018/09/06,-86.8632013688342,-86.8851159475916,30.3924330773086,-86.8603458034992,-86.8785386804697,30.3740210057235,30.3754219799293,33285bb93edd698a94bd03be0d4431b1,30.3898543060789
1611,20180906a_jpgs/jpgs/P24953196.jpg,gordon,20180906a_jpgs,P24953196.jpg,4997319,2018/09/06,-86.5599272642148,-86.5766979282216,30.403470613921,-86.5521449461028,-86.5751418106471,30.3899847364376,30.387839403151,647d51421ef300fd42538bdc8b51bf52,30.406716684291
1612,20180906a_jpgs/jpgs/P24951579.jpg,gordon,20180906a_jpgs,P24951579.jpg,6372893,2018/09/06,-87.9472878997295,-87.960888160702,30.2396563690406,-87.9445941256502,-87.9571149934854,30.2282667649532,30.2286289318162,470bea0a0a5290fdb62881f89be379b6,30.2390282510204
1613,20180906a_jpgs/jpgs/P24952888.jpg,gordon,20180906a_jpgs,P24952888.jpg,5092197,2018/09/06,-86.8180601961119,-86.8405120926923,30.399889461856,-86.8153311913357,-86.833448550266,30.3808617225604,30.3824483650373,33d33db7cc4812a0d6c23fbdb85b6b99,30.3969746874352
